Date,TVL
2020-08-29 09:00:00,41018122.0
2020-08-30 09:00:00,42666367.0
2020-08-31 09:00:00,54308714.0
2020-09-01 09:00:00,56973526.0
2020-09-02 09:00:00,91869015.0
2020-09-03 09:00:00,119337114.0
2020-09-04 09:00:00,163889358.0
2020-09-05 09:00:00,192278986.0
2020-09-06 09:00:00,144687948.0
2020-09-07 09:00:00,151057850.0
2020-09-08 09:00:00,162984474.0
2020-09-09 09:00:00,170384509.0
2020-09-10 09:00:00,163793798.0
2020-09-11 09:00:00,141956271.0
2020-09-12 09:00:00,132782911.0
2020-09-13 09:00:00,125330244.0
2020-09-14 09:00:00,117652261.0
2020-09-15 09:00:00,97259488.0
2020-09-16 09:00:00,85912339.0
2020-09-17 09:00:00,210380211.0
2020-09-18 09:00:00,247246736.0
2020-09-19 09:00:00,288632326.0
2020-09-20 09:00:00,298293171.0
2020-09-21 09:00:00,296269445.0
2020-09-22 09:00:00,289859176.0
2020-09-23 09:00:00,287623958.0
2020-09-24 09:00:00,285830545.0
2020-09-25 09:00:00,293646295.0
2020-09-26 09:00:00,297671734.0
2020-09-27 09:00:00,297124969.0
2020-09-28 09:00:00,288111416.0
2020-09-29 09:00:00,289485932.0
2020-09-30 09:00:00,289122060.0
2020-10-01 09:00:00,243870379.0
2020-10-02 09:00:00,215966550.0
2020-10-03 09:00:00,205831818.0
2020-10-04 09:00:00,213589099.0
2020-10-05 09:00:00,209245679.0
2020-10-06 09:00:00,205232545.0
2020-10-07 09:00:00,200072199.0
2020-10-08 09:00:00,198637028.0
2020-10-09 09:00:00,194864116.0
2020-10-10 09:00:00,201313966.0
2020-10-11 09:00:00,199975897.0
2020-10-12 09:00:00,196778832.0
2020-10-13 09:00:00,193274705.0
2020-10-14 09:00:00,194627432.0
2020-10-15 09:00:00,203283733.0
2020-10-16 09:00:00,209914921.0
2020-10-17 09:00:00,205994839.0
2020-10-18 09:00:00,209809793.0
2020-10-19 09:00:00,210119097.0
2020-10-20 09:00:00,207614296.0
2020-10-21 09:00:00,196095897.0
2020-10-22 09:00:00,197912264.0
2020-10-23 09:00:00,215376665.0
2020-10-24 09:00:00,214510671.0
2020-10-25 09:00:00,218394195.0
2020-10-26 09:00:00,217978157.0
2020-10-27 09:00:00,216474617.0
2020-10-28 09:00:00,217806515.0
2020-10-29 09:00:00,219324101.0
2020-10-30 09:00:00,211641165.0
2020-10-31 09:00:00,200536024.0
2020-11-01 09:00:00,203796585.0
2020-11-02 09:00:00,202496487.0
2020-11-03 09:00:00,177037390.0
2020-11-04 09:00:00,166342425.0
2020-11-05 09:00:00,163920711.0
2020-11-06 09:00:00,165881076.0
2020-11-07 09:00:00,168271932.0
2020-11-08 09:00:00,166612806.0
2020-11-09 09:00:00,171241946.0
2020-11-10 09:00:00,170577442.0
2020-11-11 09:00:00,170891998.0
2020-11-12 09:00:00,169342409.0
2020-11-13 09:00:00,167211552.0
2020-11-14 09:00:00,169511994.0
2020-11-15 09:00:00,168000409.0
2020-11-16 09:00:00,171980127.0
2020-11-17 09:00:00,170666125.0
2020-11-18 09:00:00,175545259.0
2020-11-19 09:00:00,162007169.0
2020-11-20 09:00:00,151829575.0
