timestamp,X30,XMN,XKC,XDEFI,XNFT,XGM
2022-12-18 19:00:00+09:00,400.1204538543,664.5705939912,265.4489018679,94.1742190487,269.2957312473,179.7289013977
2022-12-18 20:00:00+09:00,400.9050755769,666.5202166043,265.7377766946,94.2394454239,269.9721953421,179.713534258
2022-12-18 21:00:00+09:00,401.4689694219,667.1326211298,266.3382789395,94.3890472737,270.4305961642,180.2974853062
2022-12-18 22:00:00+09:00,401.9099406039,668.2339221164,266.571818256,94.6447390646,273.040017425,182.6371408944
2022-12-18 23:00:00+09:00,400.9172321787,665.9226676166,266.1319821661,94.395867283,271.6077696424,181.5676738365
2022-12-19 00:00:00+09:00,400.317953584,664.5476560575,265.4674690923,94.1309549783,269.3032923443,179.8689652296
2022-12-19 01:00:00+09:00,399.742070434,663.501380201,265.9505342576,93.9283050119,269.4065605053,179.5794524605
2022-12-19 02:00:00+09:00,399.9028186119,664.0115017802,265.6440444841,93.9073415141,269.3605558241,179.2750374317
2022-12-19 03:00:00+09:00,400.681676954,666.1371643967,265.5705626228,93.9939361191,269.8849343738,179.7914353025
2022-12-19 04:00:00+09:00,401.1033991298,667.0563113736,266.0742919703,94.2167211854,269.9724232062,179.8895193485
2022-12-19 05:00:00+09:00,402.0500492106,669.7890413073,266.6741865737,94.518026829,270.8678517042,180.7531682547
2022-12-19 06:00:00+09:00,402.6226330106,670.5989351469,265.5294096012,94.6444667217,272.2322743548,181.522278396
2022-12-19 07:00:00+09:00,402.0073192981,669.2345710239,265.7231969107,94.32619926,270.4244421109,180.3273749477
2022-12-19 08:00:00+09:00,403.2767625058,671.9286847378,266.4046629919,94.6114863502,271.4546594585,181.0417343438
2022-12-19 09:00:00+09:00,402.6337255945,670.8776062411,266.1244551339,94.5525371964,271.1272493475,180.7103577614
2022-12-19 10:00:00+09:00,403.9483624717,673.502291604,266.9675474831,95.2561432131,273.0338490558,182.0835824056
2022-12-19 11:00:00+09:00,404.3997586422,674.253682972,266.5571620218,95.3356742022,273.3860582041,182.3418443485
2022-12-19 12:00:00+09:00,402.646415885,670.7611069918,267.289911633,94.6805519015,271.0497507624,180.6364472534
2022-12-19 13:00:00+09:00,399.5284689339,664.4722134631,264.633973218,93.5686731719,266.6156797234,177.3818053549
2022-12-19 14:00:00+09:00,400.4473671908,666.8148090647,266.5278818859,93.8915061073,267.7254192551,178.1196098246
2022-12-19 15:00:00+09:00,399.2516462196,664.4499403559,266.0090636755,93.6681343004,266.79082785,177.5620004915
2022-12-19 16:00:00+09:00,400.0548087956,665.6034918621,265.7975983539,93.7552772663,267.7751398399,178.3396263487
2022-12-19 17:00:00+09:00,399.1443310473,663.0123209741,264.9999158249,93.4149262462,267.234691982,177.9066058253
2022-12-19 18:00:00+09:00,400.6165265796,665.7202389993,266.7213167526,94.2395808568,270.120712594,179.6243354626
2022-12-19 19:00:00+09:00,400.9426676873,666.3926304425,266.3211369228,94.5236978999,271.6625540015,180.7691886458
2022-12-19 20:00:00+09:00,401.6188826465,668.0038455064,266.5454375072,94.9016920576,272.420682006,181.2770836748
2022-12-19 21:00:00+09:00,400.3740583555,665.7924674225,266.1621493503,94.5764385486,271.3501851065,180.3875093194
2022-12-19 22:00:00+09:00,401.0569361511,667.4332108091,266.1870869455,94.7952311214,271.8875746967,180.8328831701
2022-12-19 23:00:00+09:00,400.6604075778,667.1830063477,265.5480810892,94.6703822126,271.2853558893,180.4525229144
2022-12-20 00:00:00+09:00,399.5560943138,665.3637446612,265.5581595122,93.9634782881,270.3687742765,179.9392544529
2022-12-20 01:00:00+09:00,399.0013590706,664.3586787614,265.5423148897,93.7613527162,270.1725644327,179.9430657501
2022-12-20 02:00:00+09:00,396.9946781892,660.5509995052,264.1703206413,92.768874562,267.3608651675,177.8544127226
2022-12-20 03:00:00+09:00,395.1935943673,656.554703614,263.3609889523,92.0536653902,266.0351717748,176.727075168
2022-12-20 04:00:00+09:00,393.1198274899,652.1783213291,262.0137171635,91.3841404321,263.2840425929,174.9210888702
2022-12-20 05:00:00+09:00,393.6343203102,653.903779913,260.6565002469,91.4542951853,263.5618880931,175.0865916379
2022-12-20 06:00:00+09:00,394.821615609,656.5720931831,260.573673428,91.4522117897,263.7585788566,175.3187320065
2022-12-20 07:00:00+09:00,394.617442655,655.7075724828,259.968404102,91.4545196206,263.9132959707,174.8068680574
2022-12-20 08:00:00+09:00,389.2267482717,645.9567905744,254.4822906968,89.9576861558,255.1986903147,168.877123059
2022-12-20 09:00:00+09:00,390.7270716068,649.3347627812,255.6176095221,90.3230126222,257.3412662226,170.1103934972
2022-12-20 10:00:00+09:00,392.3896255068,652.6831974602,256.8804361467,90.7949011417,259.5797177396,172.0101461813
2022-12-20 11:00:00+09:00,395.7456914441,658.6286084943,258.3965513051,91.7189532505,263.2317454111,173.8322339153
2022-12-20 12:00:00+09:00,398.7346296124,663.6297459312,258.852636457,92.6510604688,266.1161296436,175.8708379836
2022-12-20 13:00:00+09:00,398.5848383514,663.3361924352,258.6453079945,92.6601293589,266.1282842366,175.8709035605
2022-12-20 14:00:00+09:00,402.2066968599,670.4715546016,260.0262399944,93.5605136686,269.1793878537,178.3282635735
2022-12-20 15:00:00+09:00,402.0322655216,669.7069762972,260.7409154801,93.6871819883,268.0281781986,177.5097237571
2022-12-20 16:00:00+09:00,402.6863274531,670.8800842091,261.9692035247,93.9738522585,269.5611285071,178.0117041481
2022-12-20 17:00:00+09:00,402.0150277629,669.5645845177,262.5050513244,93.9631475097,269.444237435,178.3889569631
2022-12-20 18:00:00+09:00,402.3695741926,670.1357747404,262.6354770105,94.0805724097,269.9789200493,178.4343079604
2022-12-20 19:00:00+09:00,402.0110445406,669.4425590692,263.1150197789,93.8927675372,269.321340493,178.0482128853
2022-12-20 20:00:00+09:00,401.9523954913,669.6298628169,263.0156344159,93.9585984797,269.5409571571,177.8608123626
2022-12-20 21:00:00+09:00,402.6055276254,671.1880810782,263.7107454309,94.0240599556,270.0648818603,178.0484339359
2022-12-20 22:00:00+09:00,402.8910890118,671.6450810116,265.2200380691,94.10562454,270.0748146364,178.0036653438
2022-12-20 23:00:00+09:00,402.0989236948,670.42902944,264.8238449402,93.9025293334,268.7148388487,177.247211204
2022-12-21 00:00:00+09:00,402.1162946849,670.3062888219,264.9958691018,93.7220445189,268.3296475016,177.1104135124
2022-12-21 01:00:00+09:00,405.20446569,675.0082274807,266.5466002611,94.4783596251,271.1562140668,179.5446364395
2022-12-21 02:00:00+09:00,403.000677153,671.054231556,265.4816651164,93.7865143534,269.1792361789,178.1644851184
2022-12-21 03:00:00+09:00,402.1643126404,669.516621092,265.4153501682,93.5485823183,268.8574689536,178.0595182463
2022-12-21 04:00:00+09:00,403.1502562246,670.8583666721,265.4336119765,93.938379712,269.7119781694,178.6832868389
2022-12-21 05:00:00+09:00,404.0288733234,672.327886263,265.8191887808,94.1074321836,270.5555873505,179.1312089412
2022-12-21 06:00:00+09:00,403.4172168933,671.3382083234,265.906610205,94.002579929,269.7108937781,178.6659733224
2022-12-21 07:00:00+09:00,404.2207910328,672.8588758023,265.8719622251,94.1451326575,270.3124900408,179.1593413878
2022-12-21 08:00:00+09:00,404.4490220163,673.5382875101,266.5700519209,94.1500455328,270.5852003267,179.1548065559
2022-12-21 09:00:00+09:00,404.9368523389,674.5210165513,266.7764798749,94.3606582552,271.3516446133,179.7486647824
2022-12-21 10:00:00+09:00,403.0695918973,670.6478806997,266.5958826963,93.808552599,268.8752658635,178.1024484518
2022-12-21 11:00:00+09:00,403.3544785146,671.1996740844,266.1378780181,93.6936485493,268.4694671731,177.5402595647
2022-12-21 12:00:00+09:00,402.4347445219,669.2880123898,266.1420079602,93.3258364818,267.6981022717,176.9723211426
2022-12-21 13:00:00+09:00,401.4877823353,667.5444584173,265.6444267237,93.1535660603,267.0992035268,176.6502688312
2022-12-21 14:00:00+09:00,400.467900047,664.9911197381,264.523150561,92.9822351088,265.8494786323,175.8653358606
2022-12-21 15:00:00+09:00,401.4619349241,666.9242280692,264.8275037794,93.2988413382,267.5788917835,176.4987756571
2022-12-21 16:00:00+09:00,401.3407736092,666.7730114939,266.1889895783,93.3743706212,267.996924963,176.4317974201
2022-12-21 17:00:00+09:00,401.184251339,666.6605066668,266.8530889519,93.377717912,268.2390255429,176.5209080755
2022-12-21 18:00:00+09:00,402.7846092721,669.2883372782,267.9580996934,93.8840723856,268.9504589029,177.158407345
2022-12-21 19:00:00+09:00,403.0946256369,669.4302593201,270.4879864492,93.8368974444,269.2579246024,177.5674638468
2022-12-21 20:00:00+09:00,402.791335765,669.4485357426,270.5179950368,93.8078235294,268.9897276391,177.1162645839
2022-12-21 21:00:00+09:00,403.2409564369,669.8673846845,268.6028795867,93.9679270786,269.3742439068,177.4796225459
2022-12-21 22:00:00+09:00,402.6475534249,668.5179669579,268.2625867325,93.9562905792,268.6216916259,177.1118495569
2022-12-21 23:00:00+09:00,402.5009820643,668.2854759009,267.2169766515,93.8667849708,268.0995514411,176.8789975723
2022-12-22 00:00:00+09:00,402.0520097373,667.2870394923,266.9093994801,93.7190955135,267.3987426555,176.4913274208
2022-12-22 01:00:00+09:00,402.6068688908,668.1287012841,266.3687514514,93.9689784337,268.4266290523,177.1507643989
2022-12-22 02:00:00+09:00,401.4598098024,666.1973107219,265.8133042134,93.7160897626,267.9048189052,176.3054868353
2022-12-22 03:00:00+09:00,401.283529605,665.5672862421,265.7144708206,93.5579606378,267.5824580374,176.0395956136
2022-12-22 04:00:00+09:00,400.9784938583,665.3724943558,265.6510252141,93.3614689731,266.2104694367,175.1001624844
2022-12-22 05:00:00+09:00,400.2315274616,663.3880645768,264.8266619164,92.9638656964,264.9080716481,174.3560230744
2022-12-22 06:00:00+09:00,400.4175336495,663.458386213,264.9122848739,92.948574343,265.1472784555,174.3801302803
2022-12-22 07:00:00+09:00,401.1092620546,664.8099905924,265.6614382335,92.9054620538,266.4471715353,175.1107602471
2022-12-22 08:00:00+09:00,400.7698058299,664.0015519373,265.704400237,92.8944303381,266.4811456015,175.1927370164
2022-12-22 09:00:00+09:00,401.4875820329,665.0881951703,266.4391386308,93.3436653034,267.8362606583,176.1874140711
2022-12-22 10:00:00+09:00,402.6866585332,667.4731486159,266.8148265891,93.79039528,268.6332438716,177.008437914
2022-12-22 11:00:00+09:00,401.6823811482,665.8237627808,266.8460704865,93.7120845685,268.6234192867,177.2807502262
2022-12-22 12:00:00+09:00,402.189356325,666.553936953,267.2700957878,93.7886217651,269.1026082899,177.4706433122
2022-12-22 13:00:00+09:00,402.3489799278,667.048857409,266.7434029701,93.7775160094,269.7183597702,177.3284822262
2022-12-22 14:00:00+09:00,401.977913372,666.3024511307,266.3369950486,93.5473155839,269.1943812246,176.4731466029
2022-12-22 15:00:00+09:00,401.5708060583,665.2788654464,265.5581918347,93.38516254,268.4643623704,175.9343520329
2022-12-22 16:00:00+09:00,401.1953464618,664.1253379377,265.0963500866,93.0555719756,267.6702013922,175.3836561193
2022-12-22 17:00:00+09:00,401.6356545596,664.4885172289,265.2100964246,93.0492487607,268.0819072012,175.6762222456
2022-12-22 18:00:00+09:00,402.0727447348,665.554099502,264.2179010886,93.173748812,269.5029387734,176.888348133
2022-12-22 19:00:00+09:00,402.7797215281,666.8686718713,265.1623992956,93.4288002403,271.3918030854,178.1869281754
2022-12-22 20:00:00+09:00,402.3035596049,666.0205097867,264.9540582069,93.3511850224,270.9102014227,178.1710812951
2022-12-22 21:00:00+09:00,402.6843819768,666.1875780834,267.101580442,93.3085314581,270.1285322435,177.3488287722
2022-12-22 22:00:00+09:00,402.50845692,665.4189972714,264.9319703144,93.2582309249,270.4032422367,177.4989269806
2022-12-22 23:00:00+09:00,400.604193396,661.9516890251,263.9069044832,92.5158766749,268.7913131637,176.5789073321
2022-12-23 00:00:00+09:00,397.164911111,655.3537804118,262.2948283883,91.5323322765,265.681458405,174.757885533
2022-12-23 01:00:00+09:00,395.6884211516,652.5145002834,261.0402129549,91.1176531635,264.7549240694,173.8059133817
2022-12-23 02:00:00+09:00,396.5691688951,655.2289069812,261.5684178986,91.3946969651,264.4796393099,173.9519935977
2022-12-23 03:00:00+09:00,395.3093176785,653.0271716884,260.9384939668,90.9730107262,262.5869373782,172.9632063811
2022-12-23 04:00:00+09:00,395.6050000819,653.5813295527,260.5490112808,90.9892559643,263.0856357693,173.2827003041
2022-12-23 05:00:00+09:00,397.1254510215,656.6217783044,261.2518695214,91.3796364988,264.4387064103,174.2551582595
2022-12-23 06:00:00+09:00,401.8602252219,665.9345936528,263.554339205,92.6456385197,268.1457369464,176.8210789686
2022-12-23 07:00:00+09:00,402.1468879957,666.3310984438,263.3895717766,92.7960337926,268.6930592741,177.6220692938
2022-12-23 08:00:00+09:00,402.17459337,666.2997488661,263.534818708,93.2265353529,269.2590490106,177.8418564461
2022-12-23 09:00:00+09:00,403.0122364273,667.7068250983,263.6955610195,93.5967004976,270.5015727332,178.5133425959
2022-12-23 10:00:00+09:00,402.3423114046,666.4397075922,263.1272884642,93.3592895084,269.5339687022,178.201736344
2022-12-23 11:00:00+09:00,402.9338980476,668.1203436135,263.3657981913,93.4960726755,270.2416986774,178.2154263666
2022-12-23 12:00:00+09:00,404.4123311785,671.6201605844,263.03064672,93.9521743298,271.2818408171,178.8484055141
2022-12-23 13:00:00+09:00,404.5548768017,671.9338972247,263.990649847,93.9640041331,272.0355688405,179.4278318635
2022-12-23 14:00:00+09:00,404.1648615853,670.692445516,264.4264842586,93.7321588421,271.5159823722,178.9965287756
2022-12-23 15:00:00+09:00,404.0598139423,670.1208675024,264.5238202065,93.5946427499,271.4109627702,178.9841393075
2022-12-23 16:00:00+09:00,404.1012922156,669.6486333329,264.8833886901,93.588646142,271.0659765926,178.6005906107
2022-12-23 17:00:00+09:00,404.0360346048,669.9155257757,264.8816273812,93.5522383657,271.2070623144,178.6096110448
2022-12-23 18:00:00+09:00,403.3454897292,668.7370288077,265.041473793,93.6511276911,270.9412583029,178.2819398966
2022-12-23 19:00:00+09:00,403.3886274029,668.6640723593,264.6725605341,93.6271250031,270.9491186128,178.3179680188
2022-12-23 20:00:00+09:00,404.3851756419,670.591101789,265.3225780873,93.9176374876,271.8085785827,178.8771993911
2022-12-23 21:00:00+09:00,403.918305573,669.4971918069,265.5663727539,93.9300422767,272.1843800353,178.9317823458
2022-12-23 22:00:00+09:00,404.2969431235,669.8382150216,265.8981158907,94.0572819901,272.1128771148,178.9578865576
2022-12-23 23:00:00+09:00,403.8966440404,669.016612254,266.1473205321,93.8517764452,271.7654026272,178.9572724
2022-12-24 00:00:00+09:00,402.046916719,665.3076813352,265.2656001447,93.2398393307,270.079479702,178.0254824366
2022-12-24 01:00:00+09:00,403.4387728699,668.006020897,265.9688770612,93.4986694245,270.9913020357,178.7200850962
2022-12-24 02:00:00+09:00,402.7014371946,667.0036772167,266.2553286633,93.3210625498,270.43565776,178.2977571173
2022-12-24 03:00:00+09:00,403.2806660709,668.2746660408,266.4485123391,93.2960602101,271.1517571727,179.2630683656
2022-12-24 04:00:00+09:00,403.206631217,668.0860019411,266.3435896514,93.2446562104,271.2617858384,179.6565179173
2022-12-24 05:00:00+09:00,403.5564301266,668.4503703103,266.6222207535,93.4193255089,272.1765640804,180.3336565284
2022-12-24 06:00:00+09:00,402.7408410977,667.156163568,266.3584659957,93.2982522171,270.7700414932,179.7906408756
2022-12-24 07:00:00+09:00,403.2726917353,668.0274056341,266.9753009737,93.3167719868,272.2843004478,180.7397928289
2022-12-24 08:00:00+09:00,402.814700257,667.0311625496,266.7467521103,93.1700934821,271.9413363122,180.448328898
2022-12-24 09:00:00+09:00,402.8765007541,667.3719615126,266.5952730292,93.2861716233,271.9827632289,180.5009731864
2022-12-24 10:00:00+09:00,402.9400073462,667.235437178,267.2865522544,93.3092042243,272.0480583646,180.4549431491
2022-12-24 11:00:00+09:00,402.8984857405,666.6712056443,266.4207248213,93.21150037,272.3637572401,180.4616513513
2022-12-24 12:00:00+09:00,402.8571038512,666.6700281773,267.0082239774,93.2166383424,272.7414630124,180.4505092213
2022-12-24 13:00:00+09:00,403.3529632071,667.5818906985,267.1449933188,93.3234699271,273.4122120613,180.8108177981
2022-12-24 14:00:00+09:00,403.2492219974,667.5688874052,266.8986186344,93.3412033547,273.3926107111,180.8230975856
2022-12-24 15:00:00+09:00,402.4163175667,665.1836051702,266.9364535569,93.1151660293,272.0655008491,179.8638205476
2022-12-24 16:00:00+09:00,402.2332233695,664.4256876904,266.5440647571,93.0044000015,271.4075290924,179.6287233193
2022-12-24 17:00:00+09:00,402.8461156563,665.5537604672,266.6595221468,93.1300514351,271.7373348491,179.9601497471
2022-12-24 18:00:00+09:00,402.6345440877,665.0204360312,268.5661654514,92.920035588,271.0823243234,179.4748028364
2022-12-24 19:00:00+09:00,402.4106104566,664.4560348305,268.6677258413,92.7811890305,270.1722190889,179.023089797
2022-12-24 20:00:00+09:00,402.1815416601,663.9870709002,268.3029282611,93.0258598038,270.0488067351,178.6555102422
2022-12-24 21:00:00+09:00,402.2080276879,663.919634703,269.1165987816,93.0129584756,270.2812765855,178.7052819656
2022-12-24 22:00:00+09:00,402.2611307443,664.1744073047,269.893730773,93.0802779959,270.5269449619,178.8463592332
2022-12-24 23:00:00+09:00,402.2371476674,664.2866871917,270.0711812663,93.1688641559,270.4014202617,178.718589916
2022-12-25 00:00:00+09:00,402.4959913703,664.7292142425,270.4053888407,93.1342547112,270.430687664,178.8756900395
2022-12-25 01:00:00+09:00,402.5429773746,664.8015345642,270.5146555899,93.0745435521,270.52000738,178.7929628625
2022-12-25 02:00:00+09:00,402.5713764377,664.6576962415,270.8115909276,93.0536091977,270.6173740349,178.6811164713
2022-12-25 03:00:00+09:00,402.92667099,665.2608469788,270.7969893278,93.1396520953,270.8259736132,178.9559451092
2022-12-25 04:00:00+09:00,403.0670621862,665.6996572286,271.0920400009,93.1614943611,270.9709768037,179.0209704856
2022-12-25 05:00:00+09:00,403.4309751084,666.5370841178,271.2434636834,93.2150353133,271.3486589076,179.2579545658
2022-12-25 06:00:00+09:00,403.189443657,665.9880890447,271.2734402484,93.0872036946,271.229251388,179.15445251
2022-12-25 07:00:00+09:00,402.5101920695,664.4790261482,270.7581993664,92.9712482201,270.4157090986,178.6697982622
2022-12-25 08:00:00+09:00,402.6437026353,664.768719785,270.5144770441,92.8384132946,270.6265636343,178.679966327
2022-12-25 09:00:00+09:00,402.8879309949,665.3637602687,270.6025595307,92.9474452714,270.9340108711,178.8499156216
2022-12-25 10:00:00+09:00,403.226832407,666.4316048083,270.6655640656,93.1127674246,271.0312652069,179.1129880651
2022-12-25 11:00:00+09:00,403.3940095263,666.5178703942,270.325649379,93.1381105739,270.8475713624,178.9360491025
2022-12-25 12:00:00+09:00,402.6806390148,665.6222048945,270.3136210084,92.8581562853,270.4018929274,178.7525172061
2022-12-25 13:00:00+09:00,402.8607853758,666.0721600967,270.208136552,92.8659348104,270.6402038168,178.8261914632
2022-12-25 14:00:00+09:00,402.522925622,665.4084835804,269.6107305354,92.7286355716,270.510848402,178.7250504924
2022-12-25 15:00:00+09:00,402.3239766646,664.9545282024,269.4389352048,92.5692002986,269.4987992238,178.2521061215
2022-12-25 16:00:00+09:00,402.4421380526,665.3782094838,268.8900593791,92.5881734236,269.2895077161,178.0961544737
2022-12-25 17:00:00+09:00,402.3837526024,665.3161127531,269.2149616671,92.6577598817,269.2943297796,177.9995067781
2022-12-25 18:00:00+09:00,402.4117797011,665.1508110778,269.0789718715,92.64612553,268.8719375166,177.9329925827
2022-12-25 18:53:00+09:00,402.4930461841,665.2889899643,269.0497946549,92.6512770057,268.7858284656,177.6874531784
