timestamp,X30,XMN,XKC,XDEFI,XNFT,XGM
2022-12-23 00:30:00+09:00,396.6914671625,654.0802204339,261.1126191734,91.3365663994,265.4351134272,174.3781199814
2022-12-23 01:30:00+09:00,396.3029445758,654.3355997223,261.4611760792,91.2441025028,264.764512939,174.0990012096
2022-12-23 02:30:00+09:00,396.0944452168,654.3243703391,261.1819109893,91.2584456524,263.8907911773,173.5662136611
2022-12-23 03:30:00+09:00,395.6302975422,653.7565024183,260.9595617229,91.0798220064,263.0301453511,173.2595146699
2022-12-23 04:30:00+09:00,396.330262917,655.0049608994,260.9505428699,91.1975957264,263.7801667575,173.7499163691
2022-12-23 05:30:00+09:00,402.5553280524,667.3462457887,263.0590670511,92.6951467142,268.3909402385,176.8946145587
2022-12-23 06:30:00+09:00,401.9610846343,665.6644769553,263.6256155121,92.6380371761,268.4659732201,177.1933719157
2022-12-23 07:30:00+09:00,402.6325027117,667.5597461946,263.6129139872,93.1163441154,269.5560933582,178.0828420207
2022-12-23 08:30:00+09:00,402.5546470023,666.7534255018,263.5050364404,93.2648077186,269.7763284279,178.0769181523
2022-12-23 09:30:00+09:00,402.8921861622,667.4559675226,263.4168240231,93.4580272557,270.0760208566,178.5093795296
2022-12-23 10:30:00+09:00,402.4530363328,666.6801557398,263.2764167737,93.3562997911,269.3150596991,177.849488181
2022-12-23 11:22:00+09:00,402.8439082602,668.8319338653,262.4166691704,93.5328033975,270.2040992586,178.1516898998
