timestamp,price
2022-01-27,3.56309774054217
2022-01-28,3.580638536663509
2022-01-29,2.764534385579436
2022-01-30,2.844147520792229
2022-01-31,2.524950155702141
2022-02-01,2.558144560133935
2022-02-02,2.498233322484765
2022-02-03,2.076151914440464
2022-02-04,2.044282327107871
2022-02-05,2.328775316444502
2022-02-06,2.391741029524951
2022-02-07,2.718139606358452
2022-02-08,2.936405742627873
2022-02-09,2.8507120451913
2022-02-10,2.916439821002154
2022-02-11,3.255424038250638
2022-02-12,2.830746443663717
2022-02-13,2.75689130956725
2022-02-14,2.601956435173758
2022-02-15,2.641561576870661
2022-02-16,2.977741076297135
2022-02-17,2.86490781768299
2022-02-18,2.561503173977386
2022-02-19,2.605058844141685
2022-02-20,2.59772576099052
2022-02-21,2.397666425374001
2022-02-22,2.291742092480555
2022-02-23,2.131323886342323
2022-02-24,2.197292430592906
2022-02-25,2.006315920390445
2022-02-26,2.133060597962066
2022-02-27,2.147298028995087
2022-02-28,2.013944102630191
2022-03-01,2.261833754395814
2022-03-02,2.278162463071562
2022-03-03,2.263539792673452
2022-03-04,2.137191062609091
2022-03-05,1.983858512569352
2022-03-06,2.01497471733739
2022-03-07,1.914485132326754
2022-03-08,1.825576273901841
2022-03-09,1.881299694336614
2022-03-10,2.008395500909785
2022-03-11,1.905838727597651
2022-03-12,1.868489454532412
2022-03-13,1.870553152483828
2022-03-14,1.799826696144213
2022-03-15,1.794456119743043
2022-03-16,1.782679902988145
2022-03-17,1.883329941438397
2022-03-18,1.917004854166313
2022-03-19,1.982866207181496
2022-03-20,2.03503634776901
2022-03-21,1.940456116351366
2022-03-22,1.965227502821104
2022-03-23,2.003497001972619
2022-03-24,2.071772871822544
2022-03-25,2.154720173792109
2022-03-26,2.146242031452075
2022-03-27,2.157121413845861
2022-03-28,2.347626325513992
2022-03-29,2.288692430564174
2022-03-30,1.809089448238563
2022-03-31,1.836349777295503
2022-04-01,1.81667652923522
2022-04-02,1.812298044715728
2022-04-03,1.770539070022353
2022-04-04,1.839486267651525
2022-04-05,1.853549777663674
2022-04-06,2.094332977590093
2022-04-07,1.879950857384941
2022-04-08,1.963723394095525
2022-04-09,1.87010274649651
2022-04-10,1.878451118146936
2022-04-11,1.862527110577053
2022-04-12,1.622528322457582
2022-04-13,1.638105464379718
2022-04-14,1.658338248116829
2022-04-15,1.600174810306347
2022-04-16,1.572358824008031
2022-04-17,1.560358276942671
2022-04-18,1.520709978297961
2022-04-19,1.47286717787476
2022-04-20,1.495406803041571
2022-04-21,1.431030193502494
2022-04-22,1.358615350021645
2022-04-23,1.355851475714459
2022-04-24,1.31410581813156
2022-04-25,1.250565540458841
2022-04-26,1.203173862492508
2022-04-27,1.107511220290343
