timestamp,price
2021-01-05,1.84125965
2021-01-06,1.76338604
2021-01-07,1.75737117
2021-01-08,1.41925957
2021-01-09,1.50252265
2021-01-10,0.84564523
2021-01-11,0.99516404
2021-01-12,0.87258699
2021-01-13,0.82422137
2021-01-14,1.03549766
2021-01-15,1.08080283
2021-01-16,1.00848088
2021-01-17,0.8935709
2021-01-18,0.84127483
2021-01-19,0.79492669
2021-01-20,0.84829843
2021-01-21,0.93139426
2021-01-22,0.62966894
2021-01-23,0.63446438
2021-01-24,0.77130944
2021-01-25,0.91140799
2021-01-26,1.02602792
2021-01-27,1.88140517
2021-01-28,1.61848445
2021-01-29,1.39165863
2021-01-30,1.39751375
2021-01-31,1.36781498
2021-02-01,1.98934481
2021-02-02,2.94868263
2021-02-03,2.83913508
2021-02-04,2.98138168
2021-02-05,2.61822783
2021-02-06,2.95348424
2021-02-07,2.68622537
2021-02-08,2.50045983
2021-02-09,2.6480254
2021-02-10,2.45471697
2021-02-11,2.1610307
2021-02-12,2.27655012
2021-02-13,2.28269819
2021-02-14,2.41242263
2021-02-15,2.47867931
2021-02-16,2.4637379
2021-02-17,2.60580921
2021-02-18,2.15530706
2021-02-19,2.07296
2021-02-20,1.73051374
2021-02-21,1.58983714
2021-02-22,1.54184301
2021-02-23,1.41144026
2021-02-24,1.06571424
2021-02-25,1.05127745
2021-02-26,0.97038889
2021-02-27,0.92078684
2021-02-28,0.91252681
2021-03-01,0.82526912
2021-03-02,0.84893822
2021-03-03,0.87530676
2021-03-04,0.81203597
2021-03-05,0.68135373
2021-03-06,0.77049747
2021-03-07,0.79419266
2021-03-08,0.70292573
2021-03-09,0.76207053
2021-03-10,0.75506759
2021-03-11,0.68602968
2021-03-12,0.65447094
2021-03-13,0.61938104
2021-03-14,0.63974489
2021-03-15,0.60409167
2021-03-16,0.59276049
2021-03-17,0.63136653
2021-03-18,0.71278202
2021-03-19,0.62171469
2021-03-20,0.60442719
2021-03-21,0.61215865
2021-03-22,0.55809794
2021-03-23,0.5355567
2021-03-24,0.5772563
2021-03-25,0.57197396
2021-03-26,0.55365208
2021-03-27,0.54466443
2021-03-28,0.66427206
2021-03-29,0.64012858
2021-03-30,0.64723442
2021-03-31,0.98317011
2021-04-01,1.12813274
2021-04-02,1.20759304
2021-04-03,1.27812491
2021-04-04,1.52232774
2021-04-05,1.53437634
2021-04-06,1.30128146
2021-04-07,1.15680338
2021-04-08,1.16080698
2021-04-09,1.24227871
2021-04-10,1.19333687
2021-04-11,1.41939961
2021-04-12,1.29422815
2021-04-13,1.12540008
2021-04-14,1.18848536
2021-04-15,0.98470681
2021-04-16,1.08647281
2021-04-17,1.15075544
2021-04-18,1.10457631
2021-04-19,0.95248803
2021-04-20,0.88905709
2021-04-21,0.98701937
2021-04-22,0.9797855
2021-04-23,0.90867183
2021-04-24,0.8624619
2021-04-25,0.88492936
2021-04-26,0.98669766
2021-04-27,0.97801536
2021-04-28,1.37527629
2021-04-29,1.87086698
2021-04-30,1.84652728
2021-05-01,2.84163819
2021-05-02,2.65444813
2021-05-03,2.34089868
2021-05-04,2.56126027
2021-05-05,2.13121283
2021-05-06,2.99870805
2021-05-07,3.47337859
2021-05-08,3.7520012
2021-05-09,5.2152364
2021-05-10,4.71960069
2021-05-11,4.69077857
2021-05-12,4.60994584
2021-05-13,3.93406276
2021-05-14,4.12304277
2021-05-15,4.3582473
2021-05-16,3.76321093
2021-05-17,3.40638242
2021-05-18,3.06908146
2021-05-19,4.05619851
2021-05-20,2.42824003
2021-05-21,3.15507489
2021-05-22,2.21866535
2021-05-23,1.97603288
2021-05-24,1.67066662
2021-05-25,2.3688005
2021-05-26,2.63323889
2021-05-27,2.64268569
2021-05-28,2.33398765
2021-05-29,1.83604737
2021-05-30,1.70855776
2021-05-31,1.94630259
2021-06-01,2.30133948
2021-06-02,2.10500675
2021-06-03,2.2565495
2021-06-04,2.44882978
2021-06-05,2.16004671
2021-06-06,2.27935386
2021-06-07,2.11279227
2021-06-08,2.3093622
2021-06-09,2.49871839
2021-06-10,2.89651035
2021-06-11,2.66209148
2021-06-12,2.30661796
2021-06-13,2.29183129
2021-06-14,2.35557697
2021-06-15,2.52299052
2021-06-16,2.25984124
2021-06-17,1.95902909
2021-06-18,2.07310802
2021-06-19,1.91838601
2021-06-20,1.89660864
2021-06-21,1.92911782
2021-06-22,1.4504442
2021-06-23,1.44967273
2021-06-24,1.65328886
2021-06-25,1.71511795
2021-06-26,1.46839396
2021-06-27,1.47059031
2021-06-28,1.6246831
2021-06-29,1.68650498
2021-06-30,1.73027524
2021-07-01,1.71827774
2021-07-02,1.62897843
2021-07-03,1.51991156
2021-07-04,1.56081736
2021-07-05,1.62770441
2021-07-06,1.53490468
2021-07-07,1.93047609
2021-07-08,2.23191468
2021-07-09,1.94863531
2021-07-10,2.01088683
2021-07-11,1.98038639
2021-07-12,1.97247646
2021-07-13,1.73727521
2021-07-14,1.62536435
2021-07-15,1.57937631
2021-07-16,1.55224639
2021-07-17,1.48334301
2021-07-18,1.45915447
2021-07-19,1.48376746
2021-07-20,1.38985823
2021-07-21,1.41227255
2021-07-22,1.76159796
2021-07-23,1.85155934
2021-07-24,1.87747927
2021-07-25,1.84297461
2021-07-26,1.82630145
2021-07-27,1.89175769
2021-07-28,1.88115526
2021-07-29,1.91623923
2021-07-30,2.02348572
2021-07-31,2.656513
2021-08-01,3.52784947
2021-08-02,3.98414472
2021-08-03,3.70652158
2021-08-04,3.60244868
2021-08-05,4.51990753
2021-08-06,5.12405353
2021-08-07,4.94096644
2021-08-08,5.0293732
2021-08-09,4.36918083
2021-08-10,4.92707857
2021-08-11,4.90032467
2021-08-12,4.98955211
2021-08-13,4.48201217
2021-08-14,4.97323713
2021-08-15,5.00544522
2021-08-16,4.83322277
2021-08-17,4.34948391
2021-08-18,3.78979867
2021-08-19,5.30592813
2021-08-20,6.25249231
2021-08-21,6.484265
2021-08-22,6.16284861
2021-08-23,5.50633352
2021-08-24,5.89401062
2021-08-25,5.61222171
2021-08-26,6.0817963
2021-08-27,5.96137608
2021-08-28,6.07169098
2021-08-29,6.12296763
2021-08-30,5.95338052
2021-08-31,5.17324616
2021-09-01,5.29191141
2021-09-02,5.42807774
2021-09-03,5.10544849
2021-09-04,5.40186706
2021-09-05,5.0110545
2021-09-06,4.81746841
2021-09-07,4.60045247
2021-09-08,4.0782139
2021-09-09,4.95161751
2021-09-10,5.16170359
2021-09-11,5.64174433
2021-09-12,5.83829734
2021-09-13,5.61460857
2021-09-14,5.37546399499815
2021-09-15,5.59603942868541
2021-09-16,5.27513696697766
2021-09-17,5.75434069829854
2021-09-18,5.45856086620629
2021-09-19,5.71170367828422
2021-09-20,5.69352818774202
2021-09-21,5.1063092737679
2021-09-22,4.64700181953798
2021-09-23,5.387899617077
2021-09-24,5.1041660926859
2021-09-25,4.59040449659936
2021-09-26,4.84941605511167
2021-09-27,5.26342264916762
2021-09-28,4.61472603493552
2021-09-29,4.648823356215961
2021-09-30,4.597273697327492
2021-10-01,4.930026681069331
2021-10-02,5.365944744829847
2021-10-03,5.149726166209519
2021-10-04,4.790388040658315
2021-10-05,4.314638999658358
2021-10-06,4.419596740398547
2021-10-07,4.212368226899841
2021-10-08,4.214981140014417
2021-10-09,3.949519706774868
2021-10-10,3.967544753522001
2021-10-11,3.858492693674817
2021-10-12,3.874378926892041
2021-10-13,3.522749392406177
2021-10-14,3.748455140719957
2021-10-15,4.164002737955477
2021-10-16,4.066045369103689
2021-10-17,3.732966725289071
2021-10-18,3.579265921077307
2021-10-19,3.439218389498061
2021-10-20,3.454705334041711
2021-10-21,3.830747555215134
2021-10-22,3.508223831397735
2021-10-23,3.49136625514043
2021-10-24,3.646528964457186
2021-10-25,3.484030501227384
2021-10-26,3.302420931990333
2021-10-27,3.544899823053205
2021-10-28,3.142466956415602
2021-10-29,3.570025544969948
2021-10-30,3.559964576008081
2021-10-31,3.439027652895204
2021-11-01,3.235030300546537
2021-11-02,3.185476007032505
2021-11-03,3.030147038737579
2021-11-04,2.818706033718849
2021-11-05,2.73993679204203
2021-11-06,3.145039953175288
2021-11-07,3.931111536380971
2021-11-08,4.065250438965154
2021-11-09,4.158593265575528
2021-11-10,4.096555600319204
2021-11-11,4.281358636576415
2021-11-12,4.243369098828261
2021-11-13,4.365759033785739
2021-11-14,5.520102498189006
2021-11-15,5.254547263219425
2021-11-16,4.263654821524124
2021-11-17,3.783742504311541
